stride,number,mis
352,10208000,581
352,10616320,576
352,11024640,575
352,11432960,576
352,11841280,576
352,12249600,572
352,12657920,566
352,13066240,565
352,13474560,569
352,13882880,565
352,14291200,567
352,14699520,567
352,15107840,565
352,15516160,563
352,15924480,561
352,16332800,560
352,16741120,560
352,17149440,562
352,17557760,556
352,17966080,559
352,18374400,559
352,18782720,558
352,19191040,556
352,19599360,553
352,20007680,554
352,20416000,557
352,20824320,556
352,21232640,555
352,21640960,555
352,22049280,554
352,22457600,552
352,22865920,553
352,23274240,554
352,23682560,555
352,24090880,552
352,24499200,555
352,24907520,551
352,25315840,551
352,25724160,552
352,26132480,553
352,26540800,552
352,26949120,552
352,27357440,553
352,27765760,549
352,28174080,551
352,28582400,552
352,28990720,553
352,29399040,551
352,29807360,551
352,30215680,549
352,30624000,552
352,31032320,550
352,31440640,551
352,31848960,474
352,32257280,548
352,32665600,546
352,33073920,551
352,33482240,549
352,33890560,550
352,34298880,551
352,34707200,533
352,35115520,543
352,35523840,549
352,35932160,548
352,36340480,548
352,36748800,548
352,37157120,548
352,37565440,548
352,37973760,548
352,38382080,548
352,38790400,547
352,39198720,548
352,39607040,549
352,40015360,546
352,40423680,548
352,40832000,547
352,41240320,547
352,41648640,549
352,42056960,547
352,42465280,546
352,42873600,544
352,43281920,545
352,43690240,546
352,44098560,548
352,44506880,546
352,44915200,547
352,45323520,547
352,45731840,547
352,46140160,546
352,46548480,546
352,46956800,547
352,47365120,547
352,47773440,548
352,48181760,545
352,48590080,546
352,48998400,544
352,49406720,546
352,49815040,544
352,50223360,547
352,50631680,547
352,51040000,547
352,51448320,543
352,51856640,547
352,52264960,547
352,52673280,547
352,53081600,545
352,53489920,546
352,53898240,545
352,54306560,547
352,54714880,546
352,55123200,545
352,55531520,547
352,55939840,546
352,56348160,546
352,56756480,546
352,57164800,546
352,57573120,546
352,57981440,546
352,58389760,545
352,58798080,546
352,59206400,544
352,59614720,544
352,60023040,546
352,60431360,545
352,60839680,547
352,61248000,545
352,61656320,546
352,62064640,545
352,62472960,546
352,62881280,546
352,63289600,544
352,63697920,546
352,64106240,546
352,64514560,547
352,64922880,545
352,65331200,546
353,409480,610
353,818960,744
353,1228440,828
353,1637920,818
353,2047400,769
353,2456880,746
353,2866360,735
353,3275840,717
353,3685320,658
353,4094800,679
353,4504280,670
353,4913760,659
353,5323240,648
353,5732720,647
353,6142200,642
353,6551680,642
353,6961160,632
353,7370640,628
353,7780120,621
353,8189600,620
353,8599080,621
353,9008560,617
353,9418040,614
353,9827520,614
353,10237000,610
353,10646480,608
353,11055960,606
353,11465440,606
353,11874920,599
353,12284400,598
353,12693880,602
353,13103360,598
353,13512840,598
353,13922320,593
353,14331800,597
353,14741280,596
353,15150760,597
353,15560240,591
353,15969720,590
353,16379200,593
353,16788680,591
353,17198160,591
353,17607640,588
353,18017120,589
353,18426600,590
353,18836080,587
353,19245560,585
353,19655040,588
353,20064520,581
353,20474000,587
353,20883480,587
353,21292960,583
353,21702440,585
353,22111920,581
353,22521400,582
353,22930880,583
353,23340360,584
353,23749840,583
353,24159320,585
353,24568800,582
353,24978280,581
353,25387760,583
353,25797240,582
353,26206720,578
353,26616200,582
353,27025680,583
353,27435160,578
353,27844640,579
353,28254120,581
353,28663600,582
353,29073080,581
353,29482560,580
353,29892040,579
353,30301520,579
353,30711000,580
353,31120480,582
353,31529960,581
353,31939440,580
353,32348920,576
353,32758400,580
353,33167880,580
353,33577360,579
353,33986840,579
353,34396320,576
353,34805800,578
353,35215280,580
353,35624760,504
353,36034240,580
353,36443720,579
353,36853200,554
353,37262680,577
353,37672160,579
353,38081640,577
353,38491120,578
353,38900600,564
353,39310080,574
353,39719560,576
353,40129040,577
353,40538520,577
353,40948000,575
353,41357480,576
353,41766960,577
353,42176440,575
353,42585920,573
353,42995400,575
353,43404880,576
353,43814360,577
353,44223840,577
353,44633320,573
353,45042800,576
353,45452280,574
353,45861760,577
353,46271240,575
353,46680720,574
353,47090200,574
353,47499680,576
353,47909160,574
353,48318640,575
353,48728120,575
353,49137600,575
353,49547080,576
353,49956560,574
353,50366040,576
353,50775520,575
353,51185000,575
353,51594480,573
353,52003960,575
353,52413440,576
353,52822920,576
353,53232400,571
353,53641880,575
353,54051360,575
353,54460840,523
353,54870320,572
353,55279800,574
353,55689280,574
353,56098760,576
353,56508240,574
353,56917720,575
353,57327200,574
353,57736680,576
353,58146160,574
353,58555640,575
353,58965120,575
353,59374600,573
353,59784080,575
353,60193560,574
353,60603040,574
353,61012520,573
353,61422000,575
353,61831480,575
353,62240960,572
353,62650440,574
353,63059920,573
353,63469400,572
353,63878880,574
353,64288360,574
353,64697840,574
353,65107320,573
353,65516800,575
354,407808,600
354,815616,682
354,1223424,800
354,1631232,800
354,2039040,771
354,2446848,761
354,2854656,743
354,3262464,699
354,3670272,694
354,4078080,676
354,4485888,667
354,4893696,657
354,5301504,648
354,5709312,642
354,6117120,636
354,6524928,607
354,6932736,610
354,7340544,628
354,7748352,610
354,8156160,596
354,8563968,609
354,8971776,614
354,9379584,615
354,9787392,611
354,10195200,608
354,10603008,610
354,11010816,604
354,11418624,604
354,11826432,601
354,12234240,598
354,12642048,584
354,13049856,593
354,13457664,597
354,13865472,593
354,14273280,594
354,14681088,591
354,15088896,595
354,15496704,591
354,15904512,592
354,16312320,588
354,16720128,589
354,17127936,591
354,17535744,574
354,17943552,584
354,18351360,587
354,18759168,587
354,19166976,585
354,19574784,583
354,19982592,584
354,20390400,586
354,20798208,583
354,21206016,583
354,21613824,585
354,22021632,584
354,22429440,575
354,22837248,572
354,23245056,581
354,23652864,581
354,24060672,581
354,24468480,582
354,24876288,583
354,25284096,579
354,25691904,582
354,26099712,581
354,26507520,580
354,26915328,583
354,27323136,581
354,27730944,577
354,28138752,578
354,28546560,580
354,28954368,580
354,29362176,579
354,29769984,579
354,30177792,573
354,30585600,578
354,30993408,576
354,31401216,579
354,31809024,580
354,32216832,577
354,32624640,577
354,33032448,577
354,33440256,578
354,33848064,578
354,34255872,580
354,34663680,577
354,35071488,577
354,35479296,578
354,35887104,577
354,36294912,578
354,36702720,577
354,37110528,574
354,37518336,576
354,37926144,576
354,38333952,577
354,38741760,575
354,39149568,573
354,39557376,576
354,39965184,576
354,40372992,576
354,40780800,576
354,41188608,574
354,41596416,576
354,42004224,576
354,42412032,576
354,42819840,572
354,43227648,569
354,43635456,575
354,44043264,573
354,44451072,574
354,44858880,572
354,45266688,575
354,45674496,574
354,46082304,574
354,46490112,570
354,46897920,573
354,47305728,574
354,47713536,576
354,48121344,575
354,48529152,574
354,48936960,574
354,49344768,574
354,49752576,575
354,50160384,573
354,50568192,573
354,50976000,575
354,51383808,571
354,51791616,571
354,52199424,572
354,52607232,575
354,53015040,574
354,53422848,569
354,53830656,574
354,54238464,575
354,54646272,573
354,55054080,572
354,55461888,575
354,55869696,574
354,56277504,574
354,56685312,572
354,57093120,574
354,57500928,574
354,57908736,574
354,58316544,573
354,58724352,573
354,59132160,574
354,59539968,572
354,59947776,573
354,60355584,573
354,60763392,574
354,61171200,572
354,61579008,574
354,61986816,574
354,62394624,571
354,62802432,573
354,63210240,572
354,63618048,572
354,64025856,572
354,64433664,572
354,64841472,574
354,65249280,572
355,408960,604
355,817920,744
355,1226880,819
355,1635840,832
355,2044800,800
355,2453760,769
355,2862720,744
355,3271680,724
355,3680640,702
355,4089600,685
355,4498560,676
355,4907520,656
355,5316480,649
355,5725440,643
355,6134400,636
355,6543360,634
355,6952320,632
355,7361280,629
355,7770240,624
355,8179200,622
355,8588160,616
355,8997120,621
355,9406080,617
355,9815040,610
355,10224000,608
355,10632960,609
355,11041920,608
355,11450880,605
355,11859840,605
355,12268800,603
355,12677760,601
355,13086720,599
355,13495680,594
355,13904640,595
355,14313600,593
355,14722560,595
355,15131520,593
355,15540480,596
355,15949440,593
355,16358400,593
355,16767360,591
355,17176320,590
355,17585280,584
355,17994240,588
355,18403200,589
355,18812160,589
355,19221120,589
355,19630080,584
355,20039040,589
355,20448000,586
355,20856960,584
355,21265920,587
355,21674880,587
355,22083840,587
355,22492800,586
355,22901760,586
355,23310720,584
355,23719680,585
355,24128640,585
355,24537600,585
355,24946560,584
355,25355520,583
355,25764480,585
355,26173440,580
355,26582400,581
355,26991360,581
355,27400320,582
355,27809280,582
355,28218240,583
355,28627200,579
355,29036160,580
355,29445120,582
355,29854080,582
355,30263040,582
355,30672000,583
355,31080960,579
355,31489920,582
355,31898880,580
355,32307840,582
355,32716800,584
355,33125760,579
355,33534720,578
355,33943680,580
355,34352640,580
355,34761600,582
355,35170560,581
355,35579520,579
355,35988480,579
355,36397440,580
355,36806400,579
355,37215360,580
355,37624320,578
355,38033280,578
355,38442240,579
355,38851200,580
355,39260160,578
355,39669120,577
355,40078080,579
355,40487040,577
355,40896000,578
355,41304960,578
355,41713920,575
355,42122880,579
355,42531840,576
355,42940800,579
355,43349760,579
355,43758720,577
355,44167680,578
355,44576640,577
355,44985600,578
355,45394560,571
355,45803520,572
355,46212480,576
355,46621440,577
355,47030400,576
355,47439360,577
355,47848320,578
355,48257280,576
355,48666240,578
355,49075200,575
355,49484160,575
355,49893120,576
355,50302080,575
355,50711040,573
355,51120000,577
355,51528960,577
355,51937920,575
355,52346880,574
355,52755840,577
355,53164800,577
355,53573760,576
355,53982720,574
355,54391680,578
355,54800640,577
355,55209600,576
355,55618560,575
355,56027520,576
355,56436480,577
355,56845440,575
355,57254400,575
355,57663360,575
355,58072320,577
355,58481280,575
355,58890240,576
355,59299200,576
355,59708160,574
355,60117120,573
355,60526080,576
355,60935040,576
355,61344000,576
355,61752960,575
355,62161920,576
355,62570880,577
355,62979840,572
355,63388800,576
355,63797760,576
355,64206720,572
355,64615680,574
355,65024640,576
355,65433600,575
356,407264,603
356,814528,719
356,1221792,826
356,1629056,819
356,2036320,801
356,2443584,769
356,2850848,742
356,3258112,714
356,3665376,708
356,4072640,684
356,4479904,670
356,4887168,652
356,5294432,651
356,5701696,647
356,6108960,635
356,6516224,635
356,6923488,635
356,7330752,629
356,7738016,626
356,8145280,624
356,8552544,621
356,8959808,620
356,9367072,613
356,9774336,609
356,10181600,610
356,10588864,598
356,10996128,601
356,11403392,602
356,11810656,603
356,12217920,596
356,12625184,596
356,13032448,597
356,13439712,594
356,13846976,596
356,14254240,591
356,14661504,584
356,15068768,591
356,15476032,592
356,15883296,586
356,16290560,589
356,16697824,588
356,17105088,587
356,17512352,583
356,17919616,582
356,18326880,585
356,18734144,583
356,19141408,581
356,19548672,584
356,19955936,584
356,20363200,580
356,20770464,583
356,21177728,578
356,21584992,583
356,21992256,584
356,22399520,581
356,22806784,581
356,23214048,582
356,23621312,577
356,24028576,577
356,24435840,579
356,24843104,580
356,25250368,580
356,25657632,580
356,26064896,579
356,26472160,577
356,26879424,578
356,27286688,579
356,27693952,578
356,28101216,577
356,28508480,579
356,28915744,578
356,29323008,577
356,29730272,577
356,30137536,577
356,30544800,577
356,30952064,577
356,31359328,576
356,31766592,574
356,32173856,579
356,32581120,577
356,32988384,576
356,33395648,575
356,33802912,573
356,34210176,574
356,34617440,575
356,35024704,573
356,35431968,575
356,35839232,569
356,36246496,575
356,36653760,575
356,37061024,575
356,37468288,576
356,37875552,575
356,38282816,574
356,38690080,575
356,39097344,574
356,39504608,575
356,39911872,572
356,40319136,573
356,40726400,575
356,41133664,574
356,41540928,575
356,41948192,573
356,42355456,570
356,42762720,573
356,43169984,574
356,43577248,571
356,43984512,571
356,44391776,572
356,44799040,573
356,45206304,574
356,45613568,572
356,46020832,571
356,46428096,572
356,46835360,572
356,47242624,573
356,47649888,571
356,48057152,573
356,48464416,572
356,48871680,572
356,49278944,569
356,49686208,572
356,50093472,573
356,50500736,559
356,50908000,567
356,51315264,570
356,51722528,571
356,52129792,570
356,52537056,570
356,52944320,571
356,53351584,572
356,53758848,572
356,54166112,570
356,54573376,572
356,54980640,571
356,55387904,571
356,55795168,570
356,56202432,571
356,56609696,572
356,57016960,571
356,57424224,571
356,57831488,570
356,58238752,571
356,58646016,570
356,59053280,570
356,59460544,572
356,59867808,569
356,60275072,569
356,60682336,571
356,61089600,571
356,61496864,571
356,61904128,569
356,62311392,570
356,62718656,570
356,63125920,569
356,63533184,571
356,63940448,570
356,64347712,570
356,64754976,570
356,65162240,571
357,408408,623
357,816816,728
357,1225224,807
357,1633632,805
357,2042040,782
357,2450448,763
357,2858856,751
357,3267264,724
357,3675672,704
357,4084080,692
357,4492488,669
357,4900896,662
357,5309304,657
357,5717712,651
357,6126120,646
357,6534528,641
357,6942936,635
357,7351344,623
357,7759752,628
357,8168160,631
357,8576568,625
357,8984976,603
357,9393384,601
357,9801792,606
357,10210200,608
357,10618608,610
357,11027016,602
357,11435424,602
357,11843832,603
357,12252240,606
357,12660648,603
357,13069056,603
357,13477464,600
357,13885872,599
357,14294280,600
357,14702688,596
357,15111096,599
357,15519504,590
357,15927912,597
357,16336320,594
357,16744728,595
357,17153136,595
357,17561544,593
357,17969952,594
357,18378360,593
357,18786768,588
357,19195176,593
357,19603584,593
357,20011992,591
357,20420400,593
357,20828808,589
357,21237216,588
357,21645624,586
357,22054032,587
357,22462440,585
357,22870848,588
357,23279256,588
357,23687664,587
357,24096072,585
357,24504480,585
357,24912888,587
357,25321296,587
357,25729704,584
357,26138112,588
357,26546520,585
357,26954928,587
357,27363336,581
357,27771744,585
357,28180152,586
357,28588560,585
357,28996968,581
357,29405376,585
357,29813784,579
357,30222192,584
357,30630600,585
357,31039008,585
357,31447416,583
357,31855824,585
357,32264232,580
357,32672640,584
357,33081048,583
357,33489456,583
357,33897864,582
357,34306272,578
357,34714680,583
357,35123088,584
357,35531496,583
357,35939904,583
357,36348312,583
357,36756720,582
357,37165128,583
357,37573536,582
357,37981944,582
357,38390352,581
357,38798760,580
357,39207168,582
357,39615576,582
357,40023984,583
357,40432392,582
357,40840800,580
357,41249208,580
357,41657616,581
357,42066024,581
357,42474432,578
357,42882840,580
357,43291248,580
357,43699656,581
357,44108064,579
357,44516472,577
357,44924880,580
357,45333288,581
357,45741696,581
357,46150104,578
357,46558512,580
357,46966920,580
357,47375328,580
357,47783736,578
357,48192144,578
357,48600552,580
357,49008960,579
357,49417368,579
357,49825776,576
357,50234184,579
357,50642592,579
357,51051000,580
357,51459408,578
357,51867816,580
357,52276224,577
357,52684632,580
357,53093040,567
357,53501448,574
357,53909856,578
357,54318264,578
357,54726672,576
357,55135080,578
357,55543488,578
357,55951896,577
357,56360304,577
357,56768712,578
357,57177120,578
357,57585528,578
357,57993936,577
357,58402344,579
357,58810752,578
357,59219160,577
